1	в	в	ADP	_	_	_	_	_	@pvv1934m-words#@pvv1934m#19.99#20.552
389	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#71.09#71.323
390	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#71.323#71.556
391	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#71.556#71.789
392	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@rml1967f-words#@rml1967f#71.789#72.022
393	приходишь	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#72.022#72.255
394	там	там	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#72.255#72.488
395	ради	ради	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#72.488#72.721
396	какого-то	какой-то	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#72.721#72.954
397	дела	дело	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#72.954#73.198
398	вот	вот	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#73.242#73.546
399	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#73.546#73.85
400	пришла	прийти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#73.85#74.154
401	там	там	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#74.154#74.461
402	у	у	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#75.072#75.332
403	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#75.332#75.592
404	вышел	выйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#75.592#75.852
405	в	в	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#75.852#76.112
406	прокат	прокат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#76.112#76.372
407	мм	мм	INTJR	_	_	_	_	_	@rml1967f-words#@rml1967f#76.372#76.632
408	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#76.632#76.892
409	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#77.35#77.551
410	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#77.551#77.752
411	вот	вот	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#77.752#77.953
412	все-таки	все-таки	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#77.953#78.155
413	надо	надо	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#78.91#79.189
414	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@rml1967f-words#@rml1967f#79.189#79.468
415	помогать	помогать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#79.468#79.747
416	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#79.747#80.026
417	в	в	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#80.026#80.305
418	прокате	прокат	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#80.305#80.588
419	а	а	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#81.02#81.333
420	так	так	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#81.333#81.646
421	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#81.646#81.959
422	бессмысленно	бессмысленно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#81.959#82.272
423	мотаться	мотать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#82.272#82.585
424	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#82.585#82.898
425	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#82.898#83.211
426	что	что	PRON	_	Case=Acc	_	_	_	@rml1967f-words#@rml1967f#83.211#83.524
427	не	не	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#83.524#83.837
428	стоит	стоять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#83.837#84.156
429	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#88.06#88.516
430	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@rml1967f-words#@rml1967f#88.516#88.972
431	большое	большой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#88.972#89.43
432	поддержали	поддержать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#89.78#90.172
433	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@rml1967f-words#@rml1967f#90.172#90.564
434	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#90.564#90.956
435	рублем	рубль	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#90.956#91.348
436	что	что	PRON	_	Case=Nom	_	_	_	@rml1967f-words#@rml1967f#91.348#91.74
437	называется	называться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#91.74#92.132
438	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#92.132#92.528
439	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#103.68#103.804
440	и	и	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#103.804#103.928
441	еще	еще	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#103.928#104.052
442	у	у	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#104.052#104.176
443	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#104.176#104.3
444	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#104.3#104.424
445	соратник	соратник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#104.424#104.548
446	Земфира	Земфира	PROPN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#104.548#104.672
447	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#104.672#104.796
448	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@rml1967f-words#@rml1967f#104.796#104.92
449	тоже	тоже	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#104.92#105.044
450	со	с	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#105.044#105.168
451	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#105.168#105.292
452	разделила	разделить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#105.292#105.416
453	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#105.416#105.54
454	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#105.54#105.664
455	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#105.664#105.788
456	трудности	трудность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#105.788#105.912
457	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#105.912#106.036
458	отвечала	отвечать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#106.036#106.16
459	за	за	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#106.16#106.284
460	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#106.284#106.408
461	что	что	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#106.408#106.532
462	видно	видно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#106.532#106.656
463	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#106.656#106.78
464	а	а	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#106.78#106.904
465	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@rml1967f-words#@rml1967f#106.904#107.028
466	за	за	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#107.028#107.152
467	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#107.152#107.276
468	что	что	PRON	_	Case=Nom	_	_	_	@rml1967f-words#@rml1967f#107.276#107.4
469	слышно	слышно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#107.4#107.524
470	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#107.524#107.648
471	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#107.648#107.772
472	ага	ага	INTJR	_	_	_	_	_	@rml1967f-words#@rml1967f#107.896#108.02
473	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#108.02#108.144
474	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#108.144#108.268
475	правильно	правильно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#108.268#108.392
476	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#108.392#108.516
477	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#108.516#108.64
478	так	так	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#108.64#108.764
479	вот	вот	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#108.764#108.888
480	у	у	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#108.888#109.012
481	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#109.012#109.136
482	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#109.136#109.26
483	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#109.26#109.384
484	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#109.384#109.508
485	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#109.508#109.632
486	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@rml1967f-words#@rml1967f#109.632#109.756
487	в	в	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#109.756#109.88
488	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#109.88#110.004
489	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#110.004#110.128
490	играете	играть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#110.128#110.252
491	медсестру	медсестра	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#110.252#110.376
492	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#110.376#110.5
493	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#110.5#110.624
494	#одновременно#	#одновременно#	X	_	_	_	_	_	@rml1967f-words#@rml1967f#110.624#110.748
495	которая	который	PRON	_	Case=Nom	_	_	_	@rml1967f-words#@rml1967f#110.748#110.872
496	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#110.872#110.996
497	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#110.996#111.12
498	медработник	медработник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#111.12#111.244
499	да	да	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#111.244#111.385
500	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#118.742#119.539
501	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#119.539#120.336
502	медработник	медработник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#120.336#121.133
503	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#124.89#125.213
504	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@rml1967f-words#@rml1967f#125.213#125.536
505	сначала	сначала	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#125.536#125.859
506	у	у	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#125.859#126.182
507	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#126.182#126.505
508	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#126.505#126.828
509	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#126.828#127.151
510	охотница	охотница	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#127.151#127.474
511	за	за	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#127.474#127.801
512	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#127.94#128.391
513	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#128.391#128.842
514	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#128.842#129.293
515	внеземное	внеземной	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#129.293#129.744
516	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#129.744#130.195
517	существо	существо	NOUN	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#130.195#130.646
518	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#130.646#131.097
519	и	и	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#131.097#131.548
520	если	если	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#131.548#131.999
521	обратиться	обратиться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#131.999#132.45
522	к	к	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#132.45#132.901
523	каким-то	какой-то	DET	_	Case=Dat|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#132.901#133.352
524	древним	древний	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#133.352#133.815
525	мифам	миф	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#133.937#134.315
526	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#134.315#134.693
527	той	тот	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#134.693#135.071
528	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#135.071#135.449
529	Греции	Греция	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#135.449#135.827
530	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#135.827#136.205
531	и	и	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#136.205#136.583
532	ведь	ведь	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#136.583#136.961
533	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#136.961#137.339
534	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@rml1967f-words#@rml1967f#137.339#137.717
535	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#137.717#138.095
536	страстно	страстно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#138.095#138.473
537	верили	верить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#138.473#138.851
538	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#138.851#139.229
539	что	что	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#139.229#139.607
540	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#139.607#139.985
541	боги	бог	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#139.985#140.363
542	существуют	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#140.363#140.741
543	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#140.741#141.119
544	а	а	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#141.119#141.497
545	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#141.497#141.875
546	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#141.875#142.253
547	существуют	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#142.253#142.631
548	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#142.631#143.009
549	все-таки	все-таки	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#143.009#143.387
550	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#143.387#143.767
551	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#144.99#145.37
552	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#145.37#145.75
553	силы	сила	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#145.75#146.13
554	которые	который	PRON	_	Case=Acc	_	_	_	@rml1967f-words#@rml1967f#146.13#146.51
555	досматривают	досматривать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#146.51#146.89
556	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#146.89#147.27
557	и	и	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#147.27#147.65
558	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#147.65#148.03
559	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#148.03#148.41
560	неслучайно	неслучайно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#148.41#148.79
561	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#148.79#149.17
562	древние	древний	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#149.17#149.55
563	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#149.55#149.93
564	учения	учение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#149.93#150.31
565	о	о	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#150.31#150.69
566	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#150.69#151.07
567	что	что	PRON	_	Case=Acc	_	_	_	@rml1967f-words#@rml1967f#151.07#151.45
568	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#151.45#151.83
569	все-таки	все-таки	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#151.83#152.21
570	душу	душа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#152.21#152.59
571	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@rml1967f-words#@rml1967f#152.59#152.97
572	сопровождает	сопровождать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#152.97#153.35
573	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#153.35#153.73
574	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#153.73#154.11
575	масса	масса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#154.11#154.49
576	каких-то	какой-то	DET	_	Case=Gen|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#154.49#154.87
577	примет	принять	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#154.87#155.25
578	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#155.25#155.63
579	если	если	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#155.63#156.01
580	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#156.01#156.39
